_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
69a3ec71ab0fca9c9debb104,,83.25,94.78,89.66,74.06,104;2;0;0,time,15,-1,4,14.99,0,6.2,false,false,english,,normal,false,false,false,,1772350577000
69a3ec46ab0fca9c9debafc5,,66.42,90.72,75.22,64.36,83;5;0;0,time,15,-1,4,15,0,6.49,false,false,english,,normal,false,false,false,,1772350534000
69a3ec20ab0fca9c9debaeb6,,67.24,90.63,71.24,62.69,84;2;0;0,time,15,-1,1,14.99,0,0.32,false,false,english,,normal,false,false,false,,1772350496000
69a3ea24ab0fca9c9deba0ab,,76.03,89.72,80.83,70.21,95;4;1;0,time,15,-1,1,14.99,0,2.33,false,false,english,,normal,false,false,false,,1772349988000
69a3ea0fab0fca9c9deba010,,60.83,92.94,64.83,58.43,76;1;0;0,time,15,-1,1,14.99,0,0.87,false,false,english,,normal,false,false,false,,1772349967000
69a3e9fcab0fca9c9deb9f8e,,69.62,93.07,76.82,72.1,87;0;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772349948000
69a3e9edab0fca9c9deb9f21,,34.43,80,42.43,26.33,43;4;0;0,time,15,-1,0,14.99,3,0,false,false,english,,normal,false,false,false,,1772349933000
69a3cd76ab0fca9c9dead15a,,68.02,92.08,76.02,66.37,85;1;0;2,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772342646000
69a3cd67ab0fca9c9dead0de,,79.23,91.07,84.84,73.73,99;3;0;2,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772342631000
69a3cc38ab0fca9c9deac860,,46.41,77.22,54.41,64.34,58;5;0;2,time,15,-1,2,15,0,1.46,false,false,english,,normal,false,false,false,,1772342328000
69a3cc23ab0fca9c9deac7cf,,63.24,89.8,76.85,65.17,79;4;1;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772342307000
69a3cbfeab0fca9c9deac6e0,,57.64,84.62,66.44,51.39,72;4;0;2,time,15,-1,2,14.99,0,4.17,false,false,english,,normal,false,false,false,,1772342270000
69a3c9d3ab0fca9c9deab8cf,,80.06,92.59,84.06,68.66,100;3;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772341715000
69a3c89fab0fca9c9deab12b,,56.03,89.29,64.04,55.44,70;3;0;3,time,15,-1,3,14.99,0,4.61,false,false,english,,normal,false,false,false,,1772341407000
69a3c887ab0fca9c9deab09c,,59.22,90.8,68.82,50.84,74;7;0;2,time,15,-1,1,15,0,0.57,false,false,english,,normal,false,false,false,,1772341383000
69a3c788ab0fca9c9deaa9fa,,60.04,91.95,66.45,61.62,75;1;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772341128000
69a3c776ab0fca9c9deaa98b,,55.21,83.72,58.42,56.63,69;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772341110000
69a3c766ab0fca9c9deaa933,,74.45,94.17,80.06,70.46,93;2;0;0,time,15,-1,1,14.99,0,2.44,false,false,english,,normal,false,false,false,,1772341094000
69a3c750ab0fca9c9deaa8aa,,42.41,81.94,49.61,37.23,53;4;0;1,time,15,-1,2,15,1,4.22,false,false,english,,normal,false,false,false,,1772341072000
69a3c6deab0fca9c9deaa5e3,,66.45,90,76.06,72.25,83;2;1;0,time,15,-1,1,14.99,0,1.94,false,false,english,,normal,false,false,false,,1772340958000
69a3c60cab0fca9c9deaa065,,79.22,96.19,83.22,70.04,99;3;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772340748000
69a312edab0fca9c9de5fc1f,,52.04,83.91,63.25,62.14,65;4;1;0,time,15,-1,2,14.99,0,2.15,false,false,english,,normal,false,false,false,,1772294893000
69a312c4ab0fca9c9de5fae0,,68.01,91.84,75.22,56.08,85;3;0;0,time,15,-1,1,15,0,0.66,false,false,english,,normal,false,false,false,,1772294852000
69a30e1fab0fca9c9de5d125,,59.19,89.16,59.19,68.45,74;0;0;0,time,15,-1,2,15,0,5.99,false,false,english,,normal,false,false,false,,1772293663000
69a30dc1ab0fca9c9de5cdfc,,56.82,87.65,56.82,67.02,71;0;0;0,time,15,-1,2,14.99,0,1.47,false,false,english,,normal,false,false,false,,1772293569000
69a30d82ab0fca9c9de5cbc6,,67.24,96.55,67.24,65.41,84;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772293506000
69a22d9bab0fca9c9ddf89d7,,65.64,91.92,76.04,64.67,82;2;1;0,time,15,-1,1,14.99,0,0.19,false,false,english,,normal,false,false,false,,1772236187000
69a1ba1cab0fca9c9ddaa190,,73.56,90.29,75.96,61.72,92;2;0;1,time,15,-1,1,15.01,0,1.4,false,false,english,,normal,false,false,false,,1772206620000
69a1b9f3ab0fca9c9dda9f4b,,58.42,85.71,67.22,52.13,73;4;0;0,time,15,-1,2,14.99,0,1.48,false,false,english,,normal,false,false,false,,1772206579000
69a1b9deab0fca9c9dda9e12,,77.57,95.1,77.57,65.13,97;0;0;0,time,15,-1,5,15.01,0,7.28,false,false,english,,normal,false,false,false,,1772206558000
69a1b9a4ab0fca9c9dda9ae3,,64,87.5,72,62.26,80;4;0;1,time,15,-1,1,15,0,6.26,false,false,english,,normal,false,false,false,,1772206500000
69a1b98bab0fca9c9dda996b,,70.3,91.75,70.3,67.15,88;0;0;0,time,15,-1,1,15.02,0,0.22,false,false,english,,normal,false,false,false,,1772206475000
69a1b96fab0fca9c9dda97d1,,77.59,96.04,77.59,63.05,97;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772206447000
69a1b960ab0fca9c9dda9710,,60,86.17,68.8,66.81,75;3;0;0,time,15,-1,3,15,0,3.14,false,false,english,,normal,false,false,false,,1772206432000
69a176a9d5fe59bad87707eb,,81.65,93.69,85.65,83.05,102;2;0;0,time,15,-1,5,14.99,0,24.73,false,false,english,,normal,false,false,false,,1772189353000
69a17636d5fe59bad87703f4,,60.02,89.66,63.22,64.29,75;1;0;0,time,15,-1,1,15,0,2.48,false,false,english,,normal,false,false,false,,1772189238000
69a17619d5fe59bad87702ed,,78.42,95.15,78.42,62.84,98;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772189209000
69a1760ad5fe59bad8770253,,64.04,86.6,72.84,62.19,80;5;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772189193000
69a16e1cd5fe59bad876b779,,66.43,90.22,66.43,66.93,83;0;0;0,time,15,-1,4,14.99,0,6.05,false,false,english,,normal,false,false,false,,1772187164000
69a15417d5fe59bad875c4da,,72.85,92.23,80.85,71.93,91;4;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772180503000
69a15406d5fe59bad875c452,,72.02,87.93,90.42,71.49,90;6;2;0,time,15,-1,9,15,0,22.11,false,false,english,,normal,false,false,false,,1772180486000
69a153a4d5fe59bad875c102,,49.62,80.77,52.82,57.21,62;2;0;0,time,15,-1,7,15,0,21.45,false,false,english,,normal,false,false,false,,1772180388000
69a15317d5fe59bad875bc3f,,49.62,85.19,60.02,52.83,62;3;0;2,time,15,-1,5,14.99,1,14.34,false,false,english,,normal,false,false,false,,1772180247000
69a152b6d5fe59bad875b92c,,65.63,91,76.04,70.68,82;2;0;1,time,15,-1,8,14.99,0,18.13,false,false,english,,normal,false,false,false,,1772180150000
69a1524fd5fe59bad875b5c0,,76.03,87.61,88.04,70.18,95;8;0;0,time,15,-1,1,14.99,0,12.86,false,false,english,,normal,false,false,false,,1772180047000
69a1522fd5fe59bad875b48a,,83.19,94.74,91.19,69.69,104;4;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772180015000
69a1521dd5fe59bad875b3fa,,71.25,95.05,77.65,66.81,89;0;0;1,time,15,-1,3,14.99,0,20.82,false,false,english,,normal,false,false,false,,1772179997000
69a151f1d5fe59bad875b27d,,81.62,93.75,88.03,76.11,102;3;1;0,time,15,-1,3,15,0,10.8,false,false,english,,normal,false,false,false,,1772179953000
69a151d0d5fe59bad875b191,,68.04,93.55,71.25,71.63,85;1;0;0,time,15,-1,1,14.99,0,7.73,false,false,english,,normal,false,false,false,,1772179920000
69a151b6d5fe59bad875b0a1,,64.05,91.01,64.05,66.04,80;0;0;0,time,15,-1,6,14.99,0,4.06,false,false,english,,normal,false,false,false,,1772179894000
69a144c6d5fe59bad8754809,,59.24,84.16,77.65,58.92,74;8;0;2,time,15,-1,1,14.99,0,1.9,false,false,english,,normal,false,false,false,,1772176582000
69a143c9d5fe59bad8753fea,,46.44,84.15,62.45,41.74,58;7;0;0,time,15,-1,2,14.99,3,0.87,false,false,english,,normal,false,false,false,,1772176329000
69a143b4d5fe59bad8753f27,,69.64,82.64,93.65,76.28,87;13;1;1,time,15,-1,3,14.99,0,1.45,false,false,english,,normal,false,false,false,,1772176308000
69a14376d5fe59bad8753d0e,,69.62,86.92,84.03,72.98,87;9;1;1,time,15,-1,2,15,0,1.21,false,false,english,,normal,false,false,false,,1772176246000
69a14358d5fe59bad8753c13,,68.05,90,76.85,59.53,85;4;1;1,time,15,-1,2,14.99,0,3.61,false,false,english,,normal,false,false,false,,1772176216000
69a14340d5fe59bad8753b44,,75.25,94,78.45,73.36,94;3;0;0,time,15,-1,3,14.99,0,4.91,false,false,english,,normal,false,false,false,,1772176192000
69a14327d5fe59bad8753a61,,74.43,91.82,84.03,74.29,93;1;1;1,time,15,-1,3,14.99,0,3.4,false,false,english,,normal,false,false,false,,1772176167000
69a142e9d5fe59bad8753825,,63.24,94.05,63.24,64.41,79;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772176105000
69a142d7d5fe59bad8753783,,72.03,94.74,72.83,72.55,90;1;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772176087000
69a142c6d5fe59bad87536e0,,77.65,95.24,80.85,74.45,97;1;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772176070000
69a142add5fe59bad87535f9,,66.44,89.42,80.85,63.73,83;5;1;1,time,15,-1,3,14.99,0,4.57,false,false,english,,normal,false,false,false,,1772176045000
69a14294d5fe59bad8753538,,60.02,87.64,66.42,50.31,75;4;0;0,time,15,-1,6,14.99,1,6.59,false,false,english,,normal,false,false,false,,1772176020000
69a14276d5fe59bad8753434,,82.45,92.92,86.45,75.35,103;2;0;0,time,15,-1,2,14.99,0,2.14,false,false,english,,normal,false,false,false,,1772175990000
69a14247d5fe59bad87532b7,,58.42,90.24,60.03,54.82,73;2;0;0,time,15,-1,2,14.99,1,0.95,false,false,english,,normal,false,false,false,,1772175943000
69a14232d5fe59bad87531fd,,71.26,96.74,71.26,68.58,89;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772175922000
69a14221d5fe59bad875316c,,67.24,90.43,69.65,61.16,84;2;0;0,time,15,-1,4,14.99,0,9.33,false,false,english,,normal,false,false,false,,1772175905000
69a141a8d5fe59bad8752d59,,71.24,94,77.64,58.8,89;1;0;1,time,15,-1,4,14.99,0,1.53,false,false,english,,normal,false,false,false,,1772175784000
69a140b7d5fe59bad8752576,,60.02,91.57,60.02,65.17,75;0;0;0,time,15,-1,1,14.99,0,10.59,false,false,english,,normal,false,false,false,,1772175543000
69a14097d5fe59bad875245f,,69.63,90.63,69.63,64.02,87;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772175511000
69a138b8d5fe59bad874ddd4,,58.44,93.98,60.84,63.35,73;0;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772173496000
69a138a6d5fe59bad874dd3c,,67.24,93.33,67.24,55.74,84;0;0;0,time,15,-1,2,14.99,0,7.14,false,false,english,,normal,false,false,false,,1772173478000
69a070fad5fe59bad86d2909,,74.46,91.35,80.06,63.35,93;4;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772122362000
69a070e8d5fe59bad86d27f5,,59.22,84.62,65.62,57.7,74;4;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772122344000
69a0423ad5fe59bad86a9dc4,,64.02,93.18,68.02,73.69,80;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772110394000
69a04229d5fe59bad86a9d04,,65.63,92.22,65.63,65.05,82;0;0;0,time,15,-1,4,14.99,0,20.71,false,false,english,,normal,false,false,false,,1772110377000
69a03e40d5fe59bad86a7357,,55.24,88.89,56.84,65,69;2;0;0,time,15,-1,3,14.99,0,26.15,false,false,english,,normal,false,false,false,,1772109376000
69a0226cd5fe59bad8696e5a,,40.01,76.06,46.42,54.12,50;4;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772102252000
69a0225ad5fe59bad8696dd1,,49.64,86.11,49.64,64.17,62;0;0;0,time,15,-1,1,14.99,0,2.38,false,false,english,,normal,false,false,false,,1772102234000
69a021f0d5fe59bad8696a07,,52.02,91.67,52.02,54.29,65;0;0;0,time,15,-1,2,14.99,0,2,false,false,english,,normal,false,false,false,,1772102128000
69a021d7d5fe59bad8696920,,60.82,88.64,64.83,59.27,76;2;0;0,time,15,-1,2,14.99,0,6.11,false,false,english,,normal,false,false,false,,1772102103000
699fa332d5fe59bad865122b,,43.22,80.6,44.03,51.13,54;1;0;0,time,15,-1,3,14.99,0,4.13,false,false,english,,normal,false,false,false,,1772069682000
699fa314d5fe59bad865117f,,57.62,86.87,76.82,62.57,72;6;0;3,time,15,-1,3,15,0,6.88,false,false,english,,normal,false,false,false,,1772069652000
699eb75cd5fe59bad85adc6a,,75.23,95.92,75.23,73.87,94;0;0;0,time,15,-1,1,14.99,0,7.53,false,false,english,,normal,false,false,false,,1772009308000
699eb741d5fe59bad85adb66,,45.62,79.55,65.62,54.8,57;7;2;2,time,15,-1,3,14.99,0,4.45,false,false,english,,normal,false,false,false,,1772009281000
699eb5b6d5fe59bad85acc21,,64.02,93.02,64.02,66.63,80;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772008886000
699eb5a0d5fe59bad85acb46,,46.43,84.72,46.43,60.35,58;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772008864000
699eb587d5fe59bad85aca3c,,51.24,79.76,56.04,55.92,64;2;0;0,time,15,-1,6,14.99,0,27.3,false,false,english,,normal,false,false,false,,1772008839000
699e97aad5fe59bad859bbf6,,62.44,88.66,72.05,69.67,78;2;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772001194000
699e9797d5fe59bad859bb5b,,44.01,75,52.81,52.31,55;5;1;0,time,15,-1,2,15,0,8.26,false,false,english,,normal,false,false,false,,1772001175000
699e9779d5fe59bad859ba72,,52.03,85.54,63.24,56.83,65;5;0;1,time,15,-1,3,14.99,0,1.14,false,false,english,,normal,false,false,false,,1772001145000
699e9760d5fe59bad859b9cd,,51.21,83.33,60.02,60.47,64;3;0;2,time,15,-1,1,15,0,1.59,false,false,english,,normal,false,false,false,,1772001120000
699e6128d5fe59bad857f066,,69.52,91.58,69.52,60.63,87;0;0;0,time,15,-1,4,15.02,0,15.82,false,false,english,,normal,false,false,false,,1771987240000
699e60dcd5fe59bad857edf8,,65.6,90.6,71.8,62.6,328;9;1;8,time,60,-1,26,60,0,87.77,false,false,english,,normal,false,false,false,,1771987164000
699e5ff3d5fe59bad857e687,,83.14,94.64,87.14,79.33,104;2;0;0,time,15,-1,2,15.01,0,6.31,false,false,english,,normal,false,false,false,,1771986931000
699e5fc9d5fe59bad857e55c,,74.35,97.89,74.35,76.46,93;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1771986889000
699e5fb8d5fe59bad857e4e7,,75.17,96.91,75.17,68.63,94;0;0;0,time,15,-1,4,15.01,0,1.57,false,false,english,,normal,false,false,false,,1771986872000
699e5f9ed5fe59bad857e431,,77.53,96.04,77.53,67.71,97;0;0;0,time,15,-1,2,15.01,0,0.65,false,false,english,,normal,false,false,false,,1771986846000
699e5f88d5fe59bad857e396,,68.7,89.8,76.69,66.53,86;6;0;2,time,15,-1,1,15.02,0,0.16,false,false,english,,normal,false,false,false,,1771986824000
699e5f74d5fe59bad857e2fe,,45.62,83.75,59.23,68.14,57;5;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771986804000
699e5f62d5fe59bad857e26e,,60.72,88.76,63.91,64.41,76;1;0;0,time,15,-1,2,15.02,0,14.09,false,false,english,,normal,false,false,false,,1771986786000
699e5f25d5fe59bad857e099,,45.57,77.63,55.16,52.02,57;8;0;0,time,15,-1,5,15.01,0,16.36,false,false,english,,normal,false,false,false,,1771986725000
699dcacdd5fe59bad8519de6,,66.44,89.69,74.45,64.36,83;4;0;1,time,15,-1,4,14.99,0,6.18,false,false,english,,normal,false,false,false,,1771948749000
699dca69d5fe59bad8519790,,68.82,89,72.83,62.2,86;2;0;0,time,15,-1,3,14.99,0,1.49,false,false,english,,normal,false,false,false,,1771948649000
699dca4cd5fe59bad85195b4,,78.42,94.29,78.42,65.02,98;0;0;0,time,15,-1,1,15,0,2.59,false,false,english,,normal,false,false,false,,1771948620000
699dca06d5fe59bad8519172,,66.42,86.87,74.42,70.31,83;5;0;1,time,15,-1,4,15,0,6.16,false,false,english,,normal,false,false,false,,1771948550000
699dc9e5d5fe59bad8518f58,,66.45,88.78,74.46,71.03,83;5;0;1,time,15,-1,3,14.99,0,2.88,false,false,english,,normal,false,false,false,,1771948517000
699dc9a3d5fe59bad8518b3c,,59.21,90.7,64.01,61.03,74;3;0;0,time,15,-1,3,15,0,0.14,false,false,english,,normal,false,false,false,,1771948451000
699dc984d5fe59bad851895c,,72.83,89.72,81.63,72.03,91;3;1;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771948420000
699dc96cd5fe59bad85187ea,,68.03,93.75,74.43,75.93,85;3;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771948396000
699dc72dd5fe59bad85164de,,52.04,88.75,60.84,52.8,65;4;0;0,time,15,-1,2,14.99,1,0.88,false,false,english,,normal,false,false,false,,1771947821000
699dc717d5fe59bad851635f,,68.82,93.75,72.82,71.02,86;0;0;1,time,15,-1,1,14.99,0,0.8,false,false,english,,normal,false,false,false,,1771947799000
699dc703d5fe59bad851622a,,59.25,88.04,70.45,60.14,74;5;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771947779000
699dc6f2d5fe59bad8516113,,66.43,85.29,75.24,65.54,83;6;0;1,time,15,-1,3,14.99,0,11.5,false,false,english,,normal,false,false,false,,1771947762000
699dc6bad5fe59bad8515d98,,51.21,85.88,58.41,52,64;1;1;0,time,15,-1,4,15,1,11.54,false,false,english,,normal,false,false,false,,1771947706000
699dc693d5fe59bad8515b51,,55.22,87.65,55.22,55.3,69;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771947667000
699dc682d5fe59bad8515a3b,,54.44,84.44,66.45,57,68;4;2;0,time,15,-1,2,14.99,0,3.48,false,false,english,,normal,false,false,false,,1771947650000
699dc64dd5fe59bad8515747,,80.82,97.12,80.82,77.99,101;0;0;0,time,15,-1,1,15,0,0.25,false,false,english,,normal,false,false,false,,1771947597000
699c7ec9d5fe59bad8442e89,,64.84,91.11,64.84,52.93,81;0;0;0,time,15,-1,4,14.99,0,2.26,false,false,english,,normal,false,false,false,,1771863753000
699c7ea5d5fe59bad8442c7a,,68.04,91.67,72.04,66.35,85;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771863717000
699badb2d5fe59bad83c00ca,,69.62,95.6,69.62,57.28,87;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771810226000
699bada1d5fe59bad83c003d,,68.83,89.42,83.24,69.99,86;7;0;1,time,15,-1,10,14.99,0,31.29,false,false,english,,normal,false,false,false,,1771810209000
699bad57d5fe59bad83bfe24,,66.43,90.63,73.64,69.92,83;3;0;2,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771810135000
699bad45d5fe59bad83bfda9,,73.64,90.38,77.65,58.4,92;2;0;1,time,15,-1,2,14.99,0,1.79,false,false,english,,normal,false,false,false,,1771810117000
699bad1fd5fe59bad83bfc7f,,76.03,97.94,76.03,71.28,95;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771810079000
699bad0ed5fe59bad83bfc00,,78.44,92.98,89.64,76.56,98;3;1;0,time,15,-1,4,14.99,0,2.37,false,false,english,,normal,false,false,false,,1771810062000
699bacf0d5fe59bad83bfb14,,77.66,92.45,81.66,70.56,97;3;0;1,time,15,-1,3,14.99,0,7.93,false,false,english,,normal,false,false,false,,1771810032000
699bacb4d5fe59bad83bf97f,,61.64,95.29,65.65,57.94,77;1;0;0,time,15,-1,3,14.99,0,3.63,false,false,english,,normal,false,false,false,,1771809972000
699bac97d5fe59bad83bf8c5,,60.84,85.57,74.44,66.66,76;5;2;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771809943000
699bac86d5fe59bad83bf84f,,61.65,88.64,67.25,74.44,77;4;0;0,time,15,-1,3,14.99,0,6.09,false,false,english,,normal,false,false,false,,1771809926000
699ba8e5d5fe59bad83bdede,,53.64,92.11,53.64,48.43,67;0;0;0,time,15,-1,1,14.99,0,1.4,false,false,english,,normal,false,false,false,,1771808997000
699ba8cbd5fe59bad83bde29,,63.25,92.94,64.85,62.08,79;2;0;0,time,15,-1,4,14.99,0,21.47,false,false,english,,normal,false,false,false,,1771808971000
699ba886d5fe59bad83bdc46,,64.85,95.4,64.85,69.03,81;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771808902000
699ba874d5fe59bad83bdbbf,,48.83,85.71,52.03,81.36,61;0;0;1,time,15,-1,3,14.99,0,6.44,false,false,english,,normal,false,false,false,,1771808884000
699b480dd5fe59bad8391c48,,56.03,86.02,73.63,72.25,70;8;0;3,time,15,-1,3,14.99,0,3.51,false,false,english,,normal,false,false,false,,1771784205000
699b47f1d5fe59bad8391b2a,,60.03,87.21,60.03,62.62,75;0;0;0,time,15,-1,3,14.99,0,8.42,false,false,english,,normal,false,false,false,,1771784177000
699b47d0d5fe59bad83919cc,,37.62,75.38,37.62,34.02,47;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771784144000
699b4761d5fe59bad8391568,,49.59,85.14,49.59,53.56,62;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771784033000
699b474ed5fe59bad83914b5,,66.43,93.26,66.43,53.82,83;0;0;0,time,15,-1,1,14.99,0,2.43,false,false,english,,normal,false,false,false,,1771784014000
699b2cd0d5fe59bad8380bbe,,52.01,89.04,52.01,50.97,65;0;0;0,time,15,-1,3,15,0,6.57,false,false,english,,normal,false,false,false,,1771777232000
699af181d5fe59bad835e200,,56.84,90.8,65.65,58.18,71;1;0;1,time,15,-1,5,14.99,1,12.55,false,false,english,,normal,false,false,false,,1771762049000
699af159d5fe59bad835e0ae,,56.84,86.67,67.25,64.52,71;4;0;0,time,15,-1,4,14.99,0,17.74,false,false,english,,normal,false,false,false,,1771762009000
699af11dd5fe59bad835dea7,,63.24,92.05,67.25,62.22,79;2;0;0,time,15,-1,19,14.99,0,39.43,false,false,english,,normal,false,false,false,,1771761949000
699aef56d5fe59bad835d0ad,,68.02,92.55,70.42,65.31,85;0;0;1,time,15,-1,8,15,0,9.87,false,false,english,,normal,false,false,false,,1771761494000
699aea3ed5fe59bad835a479,,58.44,87.06,58.44,63.75,73;0;0;0,time,15,-1,2,14.99,0,7.92,false,false,english,,normal,false,false,false,,1771760190000
699aea08d5fe59bad835a2b1,,53.63,83.13,60.04,58.36,67;4;0;0,time,15,-1,5,14.99,0,14.34,false,false,english,,normal,false,false,false,,1771760136000
699ae523d5fe59bad8357c64,,65.62,92.22,65.62,73.47,82;0;0;0,time,15,-1,1,14.99,0,3.39,false,false,english,,normal,false,false,false,,1771758883000
699ae50cd5fe59bad8357bbe,,76.83,96.97,76.83,76.66,96;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771758860000
699a8faed5fe59bad832e2fa,,61.65,88.76,70.45,73.55,77;7;0;1,time,15,-1,5,14.99,0,10.87,false,false,english,,normal,false,false,false,,1771737006000
699a8f87d5fe59bad832e1dd,,63.22,91.3,70.43,70.92,79;2;1;0,time,15,-1,1,14.99,0,1.41,false,false,english,,normal,false,false,false,,1771736967000
699a8f5fd5fe59bad832e0aa,,68.04,95.7,72.85,72.88,85;1;0;0,time,15,-1,1,14.99,0,1.58,false,false,english,,normal,false,false,false,,1771736927000
699a8f4ad5fe59bad832e020,,68.83,94.74,72.03,67.56,86;0;0;1,time,15,-1,3,14.99,0,10.84,false,false,english,,normal,false,false,false,,1771736906000
699a8f00d5fe59bad832de09,,52.02,83.95,57.62,65.66,65;4;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771736832000
699a8eeed5fe59bad832dd92,,61.62,88.89,67.22,63.5,77;2;1;0,time,15,-1,1,15,0,0.15,false,false,english,,normal,false,false,false,,1771736814000
699a8ed8d5fe59bad832dcf9,,62.44,95.29,66.44,68,78;1;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771736792000
699a8ec7d5fe59bad832dc80,,39.22,84.48,39.22,48.52,49;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771736775000
699a8eb6d5fe59bad832dbed,,39.22,75.36,39.22,60.49,49;0;0;0,time,15,-1,1,14.99,0,0.56,false,false,english,,normal,false,false,false,,1771736758000
6999df64d5fe59bad82e40e0,,56.04,88.51,68.05,67.17,70;5;0;3,time,15,-1,1,14.99,0,2.91,false,false,english,,normal,false,false,false,,1771691876000
6999df4fd5fe59bad82e4000,,47.23,87.67,51.24,51.54,59;0;0;1,time,15,-1,12,14.99,0,15.48,false,false,english,,normal,false,false,false,,1771691855000
6999bb5bd5fe59bad82cee9f,,54.2,88.01,64.81,64.59,271;13;0;3,time,60,-1,16,60,0,24.38,false,false,english,,normal,false,false,false,,1771682651000
6999babcd5fe59bad82ce895,,71.21,93.56,75.01,72.27,356;7;1;2,time,60,-1,1,59.99,0,0.25,false,false,english,,normal,false,false,false,,1771682492000
6999ba64d5fe59bad82ce591,,76.86,96.04,80.06,68.17,96;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771682404000
6999ba49d5fe59bad82ce477,,61.64,90.8,65.64,67.78,77;2;0;0,time,15,-1,2,14.99,0,1.56,false,false,english,,normal,false,false,false,,1771682377000
6999ba32d5fe59bad82ce39e,,61.64,93.26,68.04,63.36,77;1;0;1,time,15,-1,2,14.99,0,3.13,false,false,english,,normal,false,false,false,,1771682354000
6999ba17d5fe59bad82ce2b7,,69.62,91.84,76.03,69.97,87;4;0;0,time,15,-1,2,15,0,4.06,false,false,english,,normal,false,false,false,,1771682327000
6999b9e1d5fe59bad82ce0c8,,77.63,96.08,77.63,66.82,97;0;0;0,time,15,-1,4,14.99,0,4.71,false,false,english,,normal,false,false,false,,1771682273000
6999b9bcd5fe59bad82cdf87,,68.02,90.72,73.62,63.04,85;2;1;0,time,15,-1,2,15,0,6.86,false,false,english,,normal,false,false,false,,1771682236000
